Points_0,Points_1,vel_0
-0.00100003,0.00259581,35.6689
-0.00302294,0.00371717,37.0523
-0.00509208,0.00488893,38.2074
-0.0072085,0.006112,39.1859
-0.00937328,0.00738718,40.0316
-0.0115875,0.00871511,40.7865
-0.0138524,0.0100963,41.4693
-0.016169,0.0115309,42.0948
-0.0185385,0.0130191,42.6745
-0.0209622,0.0145607,43.2157
-0.0234413,0.0161554,43.7237
-0.025977,0.0178025,44.2028
-0.0285706,0.0195011,44.6553
-0.0312236,0.0212501,45.0832
-0.0339371,0.023048,45.4874
-0.0367127,0.024893,45.8683
-0.0395516,0.0267833,46.2257
-0.0424555,0.0287163,46.5591
-0.0454257,0.0306897,46.8665
-0.0484638,0.0327004,47.1463
0.041875,-0.0123,-8.59899
0.040625,-0.0117017,-7.05718
0.039375,-0.011305,-6.90626
0.038125,-0.0109083,-6.66551
0.036875,-0.0105117,-6.35057
0.035625,-0.010115,-5.97141
0.034375,-0.00971833,-5.53688
0.033125,-0.00932167,-5.05572
0.031875,-0.008925,-4.53682
0.030625,-0.00852833,-3.98919
0.029375,-0.00813167,-3.4217
0.028125,-0.007735,-2.84295
0.026875,-0.00733833,-2.26124
0.025625,-0.00694167,-1.68488
0.024375,-0.006545,-1.12255
0.023125,-0.00614833,-0.583647
0.021875,-0.00575167,-0.0777592
0.020625,-0.005355,0.38656
0.019375,-0.00495833,0.80358
0.018125,-0.00456167,1.1715
0.016875,-0.004165,1.49231
0.015625,-0.00376833,1.77179
0.014375,-0.00337167,2.02205
0.013125,-0.002975,2.26451
0.011875,-0.00257833,2.5215
0.010625,-0.00218167,2.79433
0.009375,-0.001785,3.07253
0.008125,-0.00138833,3.43169
0.006875,-0.000991667,4.06239
0.005625,-0.000595,5.1962
0.004375,-0.000198333,8.05367
0.003125,0.0005,27.8362
0.001875,0.0015238,34.093
0.000625,0.00259581,35.7727
-0.00100003,0.00371717,37.1881
-0.00302294,0.00488893,38.3131
-0.00509208,0.006112,39.27
-0.0072085,0.00738718,40.1067
-0.00937328,0.00871511,40.8489
-0.0115875,0.0100963,41.5225
-0.0138524,0.0115309,42.1407
-0.016169,0.0130191,42.7137
-0.0185385,0.0145607,43.2491
-0.0209622,0.0161554,43.7522
-0.0234413,0.0178025,44.2266
-0.025977,0.0195011,44.6751
-0.0285706,0.0212501,45.0992
-0.0312236,0.023048,45.5001
-0.0339371,0.024893,45.878
-0.0367127,0.0267833,46.2327
-0.0395516,0.0287163,46.5636
-0.0424555,0.0306897,46.8697
-0.0454257,0.0327004,47.1487
-0.0484638,0.0347454,47.3989
0.043125,-0.0123,-8.30564
0.041875,-0.0117017,-6.76699
0.040625,-0.011305,-6.64934
0.039375,-0.0109083,-6.44
0.038125,-0.0105117,-6.15426
0.036875,-0.010115,-5.80158
0.035625,-0.00971833,-5.39027
0.034375,-0.00932167,-4.9286
0.033125,-0.008925,-4.42515
0.031875,-0.00852833,-3.88874
0.030625,-0.00813167,-3.32823
0.029375,-0.007735,-2.75222
0.028125,-0.00733833,-2.16885
0.026875,-0.00694167,-1.58593
0.025625,-0.006545,-1.01138
0.024375,-0.00614833,-0.453706
0.023125,-0.00575167,0.0777621
0.021875,-0.005355,0.573647
0.020625,-0.00495833,1.02632
0.019375,-0.00456167,1.43199
0.018125,-0.004165,1.79178
0.016875,-0.00376833,2.11136
0.015625,-0.00337167,2.40166
0.014375,-0.002975,2.68381
0.013125,-0.00257833,2.9944
0.011875,-0.00218167,3.37862
0.010625,-0.001785,3.88172
0.009375,-0.00138833,4.60084
0.008125,-0.000991667,5.7666
0.006875,-0.000595,7.69244
0.005625,-0.000198333,11.1726
0.004375,0.0005,27.9079
0.003125,0.0015238,34.1346
0.001875,0.00259581,35.8193
0.000625,0.00371717,37.2771
-0.00100003,0.00488893,38.4236
-0.00302294,0.006112,39.3619
-0.00509208,0.00738718,40.1822
-0.0072085,0.00871511,40.9156
-0.00937328,0.0100963,41.579
-0.0115875,0.0115309,42.1891
-0.0138524,0.0130191,42.7554
-0.016169,0.0145607,43.2847
-0.0185385,0.0161554,43.7825
-0.0209622,0.0178025,44.2523
-0.0234413,0.0195011,44.6965
-0.025977,0.0212501,45.1169
-0.0285706,0.023048,45.5143
-0.0312236,0.024893,45.8892
-0.0339371,0.0267833,46.2411
-0.0367127,0.0287163,46.5695
-0.0395516,0.0306897,46.8734
-0.0424555,0.0327004,47.1513
-0.0454257,0.0347454,47.4009
-0.0484638,0.0368213,47.6205
0.044375,-0.0123,-7.98031
0.043125,-0.0117017,-6.44425
0.041875,-0.011305,-6.35854
0.040625,-0.0109083,-6.17976
0.039375,-0.0105117,-5.92279
0.038125,-0.010115,-5.59654
0.036875,-0.00971833,-5.20873
0.035625,-0.00932167,-4.76707
0.034375,-0.008925,-4.27971
0.033125,-0.00852833,-3.7552
0.031875,-0.00813167,-3.20231
0.030625,-0.007735,-2.62967
0.029375,-0.00733833,-2.04543
0.028125,-0.00694167,-1.45718
0.026875,-0.006545,-0.872111
0.025625,-0.00614833,-0.297645
0.024375,-0.00575167,0.257958
0.023125,-0.005355,0.785616
0.021875,-0.00495833,1.27669
0.020625,-0.00456167,1.72542
0.019375,-0.004165,2.13145
0.018125,-0.00376833,2.5008
0.016875,-0.00337167,2.84567
0.015625,-0.002975,3.18704
0.014375,-0.00257833,3.56376
0.013125,-0.00218167,4.04194
0.011875,-0.001785,4.71435
0.010625,-0.00138833,5.71495
0.009375,-0.000991667,7.27222
0.008125,-0.000595,9.71949
0.006875,-0.000198333,13.6555
0.005625,0.0005,28.1519
0.004375,0.0015238,34.2814
0.003125,0.00259581,35.8956
0.001875,0.00371717,37.332
0.000625,0.00488893,38.5014
-0.00100003,0.006112,39.4546
-0.00302294,0.00738718,40.262
-0.00509208,0.00871511,40.983
-0.0072085,0.0100963,41.6382
-0.00937328,0.0115309,42.2399
-0.0115875,0.0130191,42.799
-0.0138524,0.0145607,43.3223
-0.016169,0.0161554,43.8146
-0.0185385,0.0178025,44.2795
-0.0209622,0.0195011,44.7194
-0.0234413,0.0212501,45.1359
-0.025977,0.023048,45.5299
-0.0285706,0.024893,45.9015
-0.0312236,0.0267833,46.2507
-0.0339371,0.0287163,46.5766
-0.0367127,0.0306897,46.8782
-0.0395516,0.0327004,47.1542
-0.0424555,0.0347454,47.4031
-0.0454257,0.0368213,47.6223
-0.0484638,0.0389244,47.8105
0.045625,-0.0123,-7.62526
0.044375,-0.0117017,-6.09097
0.043125,-0.011305,-6.03564
0.041875,-0.0109083,-5.8863
0.040625,-0.0105117,-5.65741
0.039375,-0.010115,-5.35731
0.038125,-0.00971833,-4.99309
0.036875,-0.00932167,-4.57183
0.035625,-0.008925,-4.10113
0.034375,-0.00852833,-3.58915
0.033125,-0.00813167,-3.04445
0.031875,-0.007735,-2.47567
0.030625,-0.00733833,-1.89105
0.029375,-0.00694167,-1.29816
0.028125,-0.006545,-0.703802
0.026875,-0.00614833,-0.114401
0.025625,-0.00575167,0.463226
0.024375,-0.005355,1.02128
0.023125,-0.00495833,1.55139
0.021875,-0.00456167,2.0466
0.020625,-0.004165,2.50472
0.019375,-0.00376833,2.93126
0.018125,-0.00337167,3.3405
0.016875,-0.002975,3.75629
0.015625,-0.00257833,4.21801
0.014375,-0.00218167,4.79489
0.013125,-0.001785,5.59798
0.011875,-0.00138833,6.78485
0.010625,-0.000991667,8.57248
0.009375,-0.000595,11.2623
0.008125,-0.000198333,15.3656
0.006875,0.0005,28.3338
0.005625,0.0015238,34.3934
0.004375,0.00259581,36.006
0.003125,0.00371717,37.3955
0.001875,0.00488893,38.5553
0.000625,0.006112,39.5226
-0.00100003,0.00738718,40.3412
-0.00302294,0.00871511,41.0525
-0.00509208,0.0100963,41.6982
-0.0072085,0.0115309,42.2924
-0.00937328,0.0130191,42.8443
-0.0115875,0.0145607,43.3613
-0.0138524,0.0161554,43.8481
-0.016169,0.0178025,44.3081
-0.0185385,0.0195011,44.7436
-0.0209622,0.0212501,45.1562
-0.0234413,0.023048,45.5465
-0.025977,0.024893,45.915
-0.0285706,0.0267833,46.2612
-0.0312236,0.0287163,46.5846
-0.0339371,0.0306897,46.884
-0.0367127,0.0327004,47.158
-0.0395516,0.0347454,47.4052
-0.0424555,0.0368213,47.6239
-0.0454257,0.0389244,47.812
-0.0484638,0.0410509,47.9682
0.046875,-0.0123,-7.24289
0.045625,-0.0117017,-5.70934
0.044375,-0.011305,-5.6826
0.043125,-0.0109083,-5.56135
0.041875,-0.0105117,-5.3596
0.040625,-0.010115,-5.08514
0.039375,-0.00971833,-4.74438
0.038125,-0.00932167,-4.34376
0.036875,-0.008925,-3.89021
0.035625,-0.00852833,-3.39138
0.034375,-0.00813167,-2.85548
0.033125,-0.007735,-2.29103
0.031875,-0.00733833,-1.70636
0.030625,-0.00694167,-1.10919
0.029375,-0.006545,-0.50622
0.028125,-0.00614833,0.096741
0.026875,-0.00575167,0.694243
0.025625,-0.005355,1.28031
0.024375,-0.00495833,1.84803
0.023125,-0.00456167,2.3906
0.021875,-0.004165,2.90443
0.020625,-0.00376833,3.39354
0.019375,-0.00337167,3.87304
0.018125,-0.002975,4.37062
0.016875,-0.00257833,4.92886
0.015625,-0.00218167,5.61517
0.014375,-0.001785,6.53796
0.013125,-0.00138833,7.85484
0.011875,-0.000991667,9.76893
0.010625,-0.000595,12.537
0.009375,-0.000198333,16.5825
0.008125,0.0005,28.3486
0.006875,0.0015238,34.4179
0.005625,0.00259581,36.0814
0.004375,0.00371717,37.4721
0.003125,0.00488893,38.611
0.001875,0.006112,39.5719
0.000625,0.00738718,40.4006
-0.00100003,0.00871511,41.1206
-0.00302294,0.0100963,41.7586
-0.00509208,0.0115309,42.3453
-0.0072085,0.0130191,42.8907
-0.00937328,0.0145607,43.4015
-0.0115875,0.0161554,43.8827
-0.0138524,0.0178025,44.3378
-0.016169,0.0195011,44.7688
-0.0185385,0.0212501,45.1773
-0.0209622,0.023048,45.5641
-0.0234413,0.024893,45.9293
-0.025977,0.0267833,46.2726
-0.0285706,0.0287163,46.5934
-0.0312236,0.0306897,46.8905
-0.0339371,0.0327004,47.1625
-0.0367127,0.0347454,47.4079
-0.0395516,0.0368213,47.6252
-0.0424555,0.0389244,47.8131
-0.0454257,0.0410509,47.9694
-0.0484638,0.0431969,48.0935
0.048125,-0.0123,-6.83573
0.046875,-0.0117017,-5.3017
0.045625,-0.011305,-5.30158
0.044375,-0.0109083,-5.20685
0.043125,-0.0105117,-5.03107
0.041875,-0.010115,-4.78147
0.040625,-0.00971833,-4.46384
0.039375,-0.00932167,-4.0839
0.038125,-0.008925,-3.64789
0.036875,-0.00852833,-3.16281
0.035625,-0.00813167,-2.63639
0.034375,-0.007735,-2.07684
0.033125,-0.00733833,-1.4925
0.031875,-0.00694167,-0.891243
0.030625,-0.006545,-0.279943
0.029375,-0.00614833,0.335802
0.028125,-0.00575167,0.951485
0.026875,-0.005355,1.56293
0.025625,-0.00495833,2.16542
0.024375,-0.00456167,2.75365
0.023125,-0.004165,3.3239
0.021875,-0.00376833,3.87854
0.020625,-0.00337167,4.43159
0.019375,-0.002975,5.01274
0.018125,-0.00257833,5.66877
0.016875,-0.00218167,6.46712
0.015625,-0.001785,7.50707
0.014375,-0.00138833,8.93089
0.013125,-0.000991667,10.9229
0.011875,-0.000595,13.7013
0.010625,-0.000198333,17.5933
0.009375,0.0005,28.2899
0.008125,0.0015238,34.4039
0.006875,0.00259581,36.115
0.005625,0.00371717,37.5345
0.004375,0.00488893,38.6698
0.003125,0.006112,39.6201
0.001875,0.00738718,40.4442
0.000625,0.00871511,41.1724
-0.00100003,0.0100963,41.8174
-0.00302294,0.0115309,42.3978
-0.00509208,0.0130191,42.9369
-0.0072085,0.0145607,43.442
-0.00937328,0.0161554,43.9179
-0.0115875,0.0178025,44.368
-0.0138524,0.0195011,44.7947
-0.016169,0.0212501,45.1992
-0.0185385,0.023048,45.5823
-0.0209622,0.024893,45.9443
-0.0234413,0.0267833,46.2846
-0.025977,0.0287163,46.6027
-0.0285706,0.0306897,46.8975
-0.0312236,0.0327004,47.1675
-0.0339371,0.0347454,47.4112
-0.0367127,0.0368213,47.627
-0.0395516,0.0389244,47.8137
-0.0424555,0.0410509,47.97
-0.0454257,0.0431969,48.0945
-0.0484638,0.0453582,48.1868
0.049375,-0.0123,-6.40638
0.048125,-0.0117017,-4.8705
0.046875,-0.011305,-4.8949
0.045625,-0.0109083,-4.82493
0.044375,-0.0105117,-4.67372
0.043125,-0.010115,-4.448
0.041875,-0.00971833,-4.15292
0.040625,-0.00932167,-3.79351
0.039375,-0.008925,-3.37527
0.038125,-0.00852833,-2.90449
0.036875,-0.00813167,-2.38825
0.035625,-0.007735,-1.83433
0.034375,-0.00733833,-1.25086
0.033125,-0.00694167,-0.645798
0.031875,-0.006545,-0.0262771
0.030625,-0.00614833,0.601955
0.029375,-0.00575167,1.23479
0.028125,-0.005355,1.86939
0.026875,-0.00495833,2.50328
0.025625,-0.00456167,3.13363
0.024375,-0.004165,3.75803
0.023125,-0.00376833,4.37811
0.021875,-0.00337167,5.00574
0.020625,-0.002975,5.66958
0.019375,-0.00257833,6.41848
0.018125,-0.00218167,7.32146
0.016875,-0.001785,8.4706
0.015625,-0.00138833,9.98895
0.014375,-0.000991667,12.0378
0.013125,-0.000595,14.8062
0.011875,-0.000198333,18.5382
0.010625,0.0005,28.2807
0.009375,0.0015238,34.4102
0.008125,0.00259581,36.1496
0.006875,0.00371717,37.5773
0.005625,0.00488893,38.7208
0.004375,0.006112,39.6676
0.003125,0.00738718,40.4859
0.001875,0.00871511,41.2103
0.000625,0.0100963,41.8622
-0.00100003,0.0115309,42.4483
-0.00302294,0.0130191,42.9822
-0.00509208,0.0145607,43.4821
-0.0072085,0.0161554,43.953
-0.00937328,0.0178025,44.3984
-0.0115875,0.0195011,44.8208
-0.0138524,0.0212501,45.2214
-0.016169,0.023048,45.6009
-0.0185385,0.024893,45.9596
-0.0209622,0.0267833,46.297
-0.0234413,0.0287163,46.6125
-0.025977,0.0306897,46.9049
-0.0285706,0.0327004,47.1728
-0.0312236,0.0347454,47.4147
-0.0339371,0.0368213,47.6291
-0.0367127,0.0389244,47.8145
-0.0395516,0.0410509,47.9699
-0.0424555,0.0431969,48.0946
-0.0454257,0.0453582,48.1876
-0.0484638,0.0475305,48.2485
0.050625,-0.0123,-5.95747
0.049375,-0.0117017,-4.41829
0.048125,-0.011305,-4.46498
0.046875,-0.0109083,-4.41786
0.045625,-0.0105117,-4.28965
0.044375,-0.010115,-4.0866
0.043125,-0.00971833,-3.81326
0.041875,-0.00932167,-3.474
0.040625,-0.008925,-3.07359
0.039375,-0.00852833,-2.61753
0.038125,-0.00813167,-2.1122
0.036875,-0.007735,-1.56475
0.035625,-0.00733833,-0.982922
0.034375,-0.00694167,-0.374567
0.033125,-0.006545,0.252966
0.031875,-0.00614833,0.893599
0.030625,-0.00575167,1.54313
0.029375,-0.005355,2.19939
0.028125,-0.00495833,2.86166
0.026875,-0.00456167,3.52979
0.025625,-0.004165,4.20383
0.024375,-0.00376833,4.88611
0.023125,-0.00337167,5.58664
0.021875,-0.002975,6.33088
0.020625,-0.00257833,7.16595
0.019375,-0.00218167,8.16117
0.018125,-0.001785,9.40454
0.016875,-0.00138833,11.0034
0.015625,-0.000991667,13.0945
0.014375,-0.000595,15.8428
0.013125,-0.000198333,19.4352
0.011875,0.0005,28.3658
0.010625,0.0015238,34.456
0.009375,0.00259581,36.2162
0.008125,0.00371717,37.6201
0.006875,0.00488893,38.7616
0.005625,0.006112,39.7105
0.004375,0.00738718,40.5258
0.003125,0.00871511,41.2464
0.001875,0.0100963,41.8949
0.000625,0.0115309,42.4868
-0.00100003,0.0130191,43.0255
-0.00302294,0.0145607,43.5209
-0.00509208,0.0161554,43.9873
-0.0072085,0.0178025,44.4285
-0.00937328,0.0195011,44.8467
-0.0115875,0.0212501,45.2435
-0.0138524,0.023048,45.6196
-0.016169,0.024893,45.9751
-0.0185385,0.0267833,46.3096
-0.0209622,0.0287163,46.6224
-0.0234413,0.0306897,46.9124
-0.025977,0.0327004,47.1783
-0.0285706,0.0347454,47.4183
-0.0312236,0.0368213,47.6312
-0.0339371,0.0389244,47.8154
-0.0367127,0.0410509,47.9698
-0.0395516,0.0431969,48.0939
-0.0424555,0.0453582,48.1872
-0.0454257,0.0475305,48.249
-0.0484638,0.0497094,48.2791
0.051875,-0.0123,-5.49164
0.050625,-0.0117017,-3.94766
0.049375,-0.011305,-4.01434
0.048125,-0.0109083,-3.98806
0.046875,-0.0105117,-3.88112
0.045625,-0.010115,-3.69932
0.044375,-0.00971833,-3.4467
0.043125,-0.00932167,-3.12699
0.041875,-0.008925,-2.74424
0.040625,-0.00852833,-2.3032
0.039375,-0.00813167,-1.80943
0.038125,-0.007735,-1.26936
0.036875,-0.00733833,-0.690135
0.035625,-0.00694167,-0.0793119
0.034375,-0.006545,0.555735
0.033125,-0.00614833,1.20859
0.031875,-0.00575167,1.87467
0.030625,-0.005355,2.5518
0.029375,-0.00495833,3.24025
0.028125,-0.00456167,3.94206
0.026875,-0.004165,4.66016
0.025625,-0.00376833,5.39893
0.024375,-0.00337167,6.16778
0.023125,-0.002975,6.9885
0.021875,-0.00257833,7.90335
0.020625,-0.00218167,8.97839
0.019375,-0.001785,10.2985
0.018125,-0.00138833,11.9607
0.016875,-0.000991667,14.0798
0.015625,-0.000595,16.796
0.014375,-0.000198333,20.2602
0.013125,0.0005,28.5204
0.011875,0.0015238,34.525
0.010625,0.00259581,36.3119
0.009375,0.00371717,37.679
0.008125,0.00488893,38.8018
0.006875,0.006112,39.7482
0.005625,0.00738718,40.5627
0.004375,0.00871511,41.2805
0.003125,0.0100963,41.926
0.001875,0.0115309,42.5149
0.000625,0.0130191,43.0582
-0.00100003,0.0145607,43.5575
-0.00302294,0.0161554,44.0202
-0.00509208,0.0178025,44.4575
-0.0072085,0.0195011,44.872
-0.00937328,0.0212501,45.2653
-0.0115875,0.023048,45.638
-0.0138524,0.024893,45.9904
-0.016169,0.0267833,46.3221
-0.0185385,0.0287163,46.6323
-0.0209622,0.0306897,46.92
-0.0234413,0.0327004,47.1837
-0.025977,0.0347454,47.422
-0.0285706,0.0368213,47.6333
-0.0312236,0.0389244,47.8162
-0.0339371,0.0410509,47.9696
-0.0367127,0.0431969,48.0929
-0.0395516,0.0453582,48.1859
-0.0424555,0.0475305,48.2483
-0.0454257,0.0497094,48.2795
-0.0484638,0.0518906,48.2791
0.053125,-0.0123,-5.01149
0.051875,-0.0117017,-3.46117
0.050625,-0.011305,-3.54554
0.049375,-0.0109083,-3.538
0.048125,-0.0105117,-3.45048
0.046875,-0.010115,-3.28839
0.045625,-0.00971833,-3.05527
0.044375,-0.00932167,-2.75427
0.043125,-0.008925,-2.3888
0.041875,-0.00852833,-1.96285
0.040625,-0.00813167,-1.48117
0.039375,-0.007735,-0.949371
0.038125,-0.00733833,-0.373872
0.036875,-0.00694167,0.238305
0.035625,-0.006545,0.879982
0.034375,-0.00614833,1.54456
0.033125,-0.00575167,2.22697
0.031875,-0.005355,2.92461
0.030625,-0.00495833,3.63791
0.029375,-0.00456167,4.37021
0.028125,-0.004165,5.12697
0.026875,-0.00376833,5.91527
0.025625,-0.00337167,6.74547
0.024375,-0.002975,7.63666
0.023125,-0.00257833,8.62498
0.021875,-0.00218167,9.76976
0.020625,-0.001785,11.1509
0.019375,-0.00138833,12.8588
0.018125,-0.000991667,14.9915
0.016875,-0.000595,17.6645
0.015625,-0.000198333,21.0007
0.014375,0.0005,28.7022
0.013125,0.0015238,34.5924
0.011875,0.00259581,36.414
0.010625,0.00371717,37.7527
0.009375,0.00488893,38.8498
0.008125,0.006112,39.7851
0.006875,0.00738718,40.5964
0.005625,0.00871511,41.3123
0.004375,0.0100963,41.9552
0.003125,0.0115309,42.5413
0.001875,0.0130191,43.082
0.000625,0.0145607,43.585
-0.00100003,0.0161554,44.0509
-0.00302294,0.0178025,44.4849
-0.00509208,0.0195011,44.8962
-0.0072085,0.0212501,45.2862
-0.00937328,0.023048,45.6558
-0.0115875,0.024893,46.0053
-0.0138524,0.0267833,46.3342
-0.016169,0.0287163,46.642
-0.0185385,0.0306897,46.9274
-0.0209622,0.0327004,47.189
-0.0234413,0.0347454,47.4255
-0.025977,0.0368213,47.6352
-0.0285706,0.0389244,47.8168
-0.0312236,0.0410509,47.9692
-0.0339371,0.0431969,48.0917
-0.0367127,0.0453582,48.1841
-0.0395516,0.0475305,48.2464
-0.0424555,0.0497094,48.2784
-0.0454257,0.0518906,48.2793
-0.0484638,0.0540695,48.2485
0.054375,-0.0123,-4.51954
0.053125,-0.0117017,-2.96138
0.051875,-0.011305,-3.06113
0.050625,-0.0109083,-3.07022
0.049375,-0.0105117,-3.0002
0.048125,-0.010115,-2.85613
0.046875,-0.00971833,-2.64113
0.045625,-0.00932167,-2.35782
0.044375,-0.008925,-2.00902
0.043125,-0.00852833,-1.59801
0.041875,-0.00813167,-1.12876
0.040625,-0.007735,-0.606036
0.039375,-0.00733833,-0.0354158
0.038125,-0.00694167,0.576781
0.036875,-0.006545,1.22383
0.035625,-0.00614833,1.89917
0.034375,-0.00575167,2.59737
0.033125,-0.005355,3.31519
0.031875,-0.00495833,4.0526
0.030625,-0.00456167,4.81329
0.029375,-0.004165,5.6043
0.028125,-0.00376833,6.43528
0.026875,-0.00337167,7.31856
0.025625,-0.002975,8.27224
0.024375,-0.00257833,9.32696
0.023125,-0.00218167,10.5335
0.021875,-0.001785,11.9639
0.020625,-0.00138833,13.7022
0.019375,-0.000991667,15.8356
0.018125,-0.000595,18.4573
0.016875,-0.000198333,21.664
0.015625,0.0005,28.8848
0.014375,0.0015238,34.6449
0.013125,0.00259581,36.5028
0.011875,0.00371717,37.8288
0.010625,0.00488893,38.905
0.009375,0.006112,39.8251
0.008125,0.00738718,40.6289
0.006875,0.00871511,41.3417
0.005625,0.0100963,41.9823
0.004375,0.0115309,42.5661
0.003125,0.0130191,43.1042
0.001875,0.0145607,43.6048
0.000625,0.0161554,44.0735
-0.00100003,0.0178025,44.5101
-0.00302294,0.0195011,44.9185
-0.00509208,0.0212501,45.3057
-0.0072085,0.023048,45.6725
-0.00937328,0.024893,46.0193
-0.0115875,0.0267833,46.3457
-0.0138524,0.0287163,46.6511
-0.016169,0.0306897,46.9343
-0.0185385,0.0327004,47.1939
-0.0209622,0.0347454,47.4286
-0.0234413,0.0368213,47.6367
-0.025977,0.0389244,47.817
-0.0285706,0.0410509,47.9683
-0.0312236,0.0431969,48.0901
-0.0339371,0.0453582,48.182
-0.0367127,0.0475305,48.2439
-0.0395516,0.0497094,48.2759
-0.0424555,0.0518906,48.2779
-0.0454257,0.0540695,48.2485
-0.0484638,0.0562418,48.1868
0.055625,-0.0123,-4.01821
0.054375,-0.0117017,-2.45073
0.053125,-0.011305,-2.56361
0.051875,-0.0109083,-2.58723
0.050625,-0.0105117,-2.53276
0.049375,-0.010115,-2.40496
0.048125,-0.00971833,-2.20657
0.046875,-0.00932167,-1.93977
0.045625,-0.008925,-1.60682
0.044375,-0.00852833,-1.21038
0.043125,-0.00813167,-0.753677
0.041875,-0.007735,-0.240647
0.040625,-0.00733833,0.324001
0.039375,-0.00694167,0.934784
0.038125,-0.006545,1.58563
0.036875,-0.00614833,2.27032
0.035625,-0.00575167,2.98327
0.034375,-0.005355,3.72064
0.033125,-0.00495833,4.48162
0.031875,-0.00456167,5.2694
0.030625,-0.004165,6.09156
0.029375,-0.00376833,6.95946
0.028125,-0.00337167,7.88763
0.026875,-0.002975,8.89465
0.025625,-0.00257833,10.0075
0.024375,-0.00218167,11.2685
0.023125,-0.001785,12.7397
0.021875,-0.00138833,14.4976
0.020625,-0.000991667,16.6208
0.019375,-0.000595,19.1862
0.018125,-0.000198333,22.2657
0.016875,0.0005,29.0602
0.015625,0.0015238,34.6833
0.014375,0.00259581,36.5717
0.013125,0.00371717,37.8959
0.011875,0.00488893,38.9608
0.010625,0.006112,39.8677
0.009375,0.00738718,40.6619
0.008125,0.00871511,41.3695
0.006875,0.0100963,42.0074
0.005625,0.0115309,42.589
0.004375,0.0130191,43.1249
0.003125,0.0145607,43.6232
0.001875,0.0161554,44.0897
0.000625,0.0178025,44.5284
-0.00100003,0.0195011,44.9386
-0.00302294,0.0212501,45.3234
-0.00509208,0.023048,45.6878
-0.0072085,0.024893,46.0321
-0.00937328,0.0267833,46.3562
-0.0115875,0.0287163,46.6594
-0.0138524,0.0306897,46.9405
-0.016169,0.0327004,47.1983
